,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT
Date,,,,,,,,,,,,,,,,,,
2018-04-23,161.0400390625,1073.81005859375,92.795654296875,165.24000549316406,1073.81005859375,95.3499984741211,166.9199981689453,1088.0,96.29000091552734,164.08999633789062,1066.6800537109375,94.62999725341797,166.8300018310547,1082.97998046875,95.73999786376953,36515500,3479500,22331800
2018-04-24,158.79849243164062,1022.6400146484375,90.62539672851562,162.94000244140625,1022.6400146484375,93.12000274658203,166.3300018310547,1064.489990234375,96.47000122070312,161.22000122070312,1012.8599853515625,92.41000366210938,165.6699981689453,1059.199951171875,96.23999786376953,33692000,6411000,34524800
2018-04-25,159.4904327392578,1022.989990234375,89.83710479736328,163.64999389648438,1022.989990234375,92.30999755859375,165.4199981689453,1036.0699462890625,93.30000305175781,162.41000366210938,1017.010009765625,90.27999877929688,162.6199951171875,1029.75,93.30000305175781,28382100,2893000,33729300
2018-04-26,160.04595947265625,1043.31005859375,91.73485565185547,164.22000122070312,1043.31005859375,94.26000213623047,165.72999572753906,1052.02001953125,95.1500015258789,163.3699951171875,1020.4500122070312,93.0999984741211,164.1199951171875,1033.219970703125,93.55000305175781,27963000,2546300,42529000
2018-04-27,158.19424438476562,1031.449951171875,93.25305938720703,162.32000732421875,1031.449951171875,95.81999969482422,164.3300018310547,1051.699951171875,97.9000015258789,160.6300048828125,1027.5899658203125,93.91000366210938,164.0,1045.5400390625,97.5999984741211,35655800,2037300,48272800
2018-04-30,161.05950927734375,1018.5800170898438,91.0146713256836,165.25999450683594,1018.5800170898438,93.5199966430664,167.25999450683594,1038.3699951171875,96.4000015258789,161.83999633789062,1018.2999877929688,93.1500015258789,162.1300048828125,1034.4200439453125,96.33000183105469,42427400,1724600,41523600
2018-05-01,164.80189514160156,1040.75,92.45503234863281,169.10000610351562,1040.75,95.0,169.1999969482422,1041.72998046875,95.29000091552734,165.27000427246094,1010.6099853515625,92.79000091552734,166.41000366210938,1016.2999877929688,93.20999908447266,53569400,1766300,31408900
2018-05-02,172.08206176757812,1026.050048828125,91.00495147705078,176.57000732421875,1026.050048828125,93.51000213623047,177.75,1043.97998046875,95.16999816894531,173.8000030517578,1023.1599731445312,93.19000244140625,175.22999572753906,1034.0,94.98999786376953,66539400,1734900,27471000
2018-05-03,172.39390563964844,1026.300048828125,91.5499496459961,176.88999938964844,1026.300048828125,94.06999969482422,177.5,1030.68994140625,94.93000030517578,174.44000244140625,1007.8900146484375,92.44999694824219,175.8800048828125,1025.3699951171875,92.95999908447266,34068200,1964100,31142500
2018-05-04,179.1575164794922,1051.0,92.6107406616211,183.8300018310547,1051.0,95.16000366210938,184.25,1051.8800048828125,95.37000274658203,178.1699981689453,1018.0499877929688,92.91999816894531,178.25,1019.6099853515625,93.31999969482422,56201300,1844600,22531300
2018-05-07,180.45372009277344,1059.4599609375,93.6423568725586,185.16000366210938,1059.4599609375,96.22000122070312,187.6699981689453,1065.0,96.70999908447266,184.75,1050.27001953125,95.0999984741211,185.17999267578125,1053.8900146484375,95.16999816894531,42451400,1720000,24242000
2018-05-08,181.3210906982422,1058.5899658203125,93.24333190917969,186.0500030517578,1058.5899658203125,95.80999755859375,186.22000122070312,1065.22998046875,96.16000366210938,183.6699981689453,1051.6400146484375,95.05999755859375,184.99000549316406,1064.6199951171875,95.8499984741211,28402800,1301500,23484600
2018-05-09,182.59779357910156,1088.949951171875,94.34306335449219,187.36000061035156,1088.949951171875,96.94000244140625,187.39999389648438,1094.0,96.97000122070312,185.22000122070312,1062.1099853515625,95.05000305175781,186.5500030517578,1064.0999755859375,96.01000213623047,23211200,2358000,27327400
2018-05-10,185.2096710205078,1105.469970703125,95.28709411621094,190.0399932861328,1105.469970703125,97.91000366210938,190.3699951171875,1109.4100341796875,97.94999694824219,187.64999389648438,1093.8800048828125,97.05000305175781,187.74000549316406,1095.0,97.45999908447266,27989300,1820700,22388100
2018-05-11,184.50526428222656,1103.3800048828125,95.08269500732422,188.58999633789062,1103.3800048828125,97.69999694824219,190.05999755859375,1109.010009765625,97.87000274658203,187.4499969482422,1097.219970703125,97.04000091552734,189.49000549316406,1100.4100341796875,97.80000305175781,26212200,1525200,16778300
2018-05-14,184.07479858398438,1106.5999755859375,95.40385437011719,188.14999389648438,1106.5999755859375,98.02999877929688,189.52999877929688,1118.1500244140625,98.69000244140625,187.86000061035156,1104.800048828125,97.30999755859375,189.00999450683594,1105.5699462890625,97.91999816894531,20778800,1966900,19454100
2018-05-15,182.40184020996094,1084.8699951171875,94.71287536621094,186.44000244140625,1084.8699951171875,97.31999969482422,187.07000732421875,1099.1199951171875,97.8499984741211,185.10000610351562,1078.780029296875,96.33999633789062,186.77999877929688,1096.9000244140625,97.23999786376953,23695200,1786900,24594000
2018-05-16,184.10414123535156,1084.0899658203125,94.9572525024414,188.17999267578125,1084.0899658203125,97.1500015258789,188.4600067138672,1094.3800048828125,97.4000015258789,186.0,1081.6300048828125,96.62000274658203,186.07000732421875,1085.0899658203125,97.36000061035156,19183100,1281400,17384700
2018-05-17,182.93992614746094,1081.260009765625,94.00914001464844,186.99000549316406,1081.260009765625,96.18000030517578,188.91000366210938,1091.0,97.54000091552734,186.36000061035156,1076.4200439453125,95.83000183105469,188.0,1081.4599609375,96.76000213623047,17294000,1286900,17246700
2018-05-18,182.27464294433594,1069.6400146484375,94.18507385253906,186.30999755859375,1069.6400146484375,96.36000061035156,187.80999755859375,1073.72998046875,96.93000030517578,186.1300048828125,1064.6800537109375,96.01000213623047,187.19000244140625,1066.0,96.01000213623047,18297700,1774100,17865800
2018-05-21,183.56607055664062,1084.010009765625,95.39708709716797,187.6300048828125,1084.010009765625,97.5999984741211,189.27000427246094,1093.300048828125,98.01000213623047,186.91000366210938,1078.0,96.80000305175781,188.0,1079.0,97.0,18400800,1259000,19422500
2018-05-22,183.10621643066406,1075.31005859375,95.29934692382812,187.16000366210938,1075.31005859375,97.5,188.8800048828125,1091.800048828125,98.16999816894531,186.77999877929688,1072.260009765625,97.19999694824219,188.3800048828125,1089.800048828125,97.68000030517578,15240700,1111300,15441200
2018-05-23,184.2802734375,1085.9599609375,96.43316650390625,188.36000061035156,1085.9599609375,98.66000366210938,188.5,1088.0,98.7300033569336,185.75999450683594,1066.9599609375,96.31999969482422,186.35000610351562,1070.0,96.70999908447266,20058400,1187000,21251200
2018-05-24,184.07479858398438,1085.449951171875,96.091064453125,188.14999389648438,1085.449951171875,98.30999755859375,188.83999633789062,1087.1199951171875,98.94000244140625,186.2100067138672,1072.300048828125,96.80999755859375,188.77000427246094,1086.9000244140625,98.7300033569336,23234000,1030200,26649300
2018-05-25,184.49549865722656,1084.0799560546875,96.13993072509766,188.5800018310547,1084.0799560546875,98.36000061035156,189.64999389648438,1089.5699462890625,98.9800033569336,187.64999389648438,1082.5999755859375,97.86000061035156,188.22999572753906,1086.550048828125,98.30000305175781,17461000,1111200,18363900
2018-05-29,183.83023071289062,1068.0699462890625,95.79783630371094,187.89999389648438,1068.0699462890625,98.01000213623047,188.75,1081.3399658203125,98.87999725341797,186.8699951171875,1063.0799560546875,97.2300033569336,187.60000610351562,1076.0,97.83999633789062,22514100,1803800,28671000
2018-05-30,183.4388885498047,1077.469970703125,96.71660614013672,187.5,1077.469970703125,98.94999694824219,188.0,1078.989990234375,99.25,186.77999877929688,1066.550048828125,97.91000366210938,187.72000122070312,1073.47998046875,98.30999755859375,18690500,1434300,22158500
2018-05-31,182.822509765625,1100.0,96.60909271240234,186.8699951171875,1100.0,98.83999633789062,188.22999572753906,1110.0,99.98999786376953,186.13999938964844,1078.0,98.61000061035156,187.22000122070312,1082.0,99.29000091552734,27482800,3968400,34140900
2018-06-01,186.1195068359375,1135.0,98.51507568359375,190.24000549316406,1135.0,100.79000091552734,190.25999450683594,1138.1600341796875,100.86000061035156,187.75,1112.010009765625,99.16999816894531,187.99000549316406,1112.8699951171875,99.27999877929688,23442500,3160100,28655600
2018-06-04,187.6750946044922,1153.0400390625,99.37521362304688,191.8300018310547,1153.0400390625,101.66999816894531,193.4199981689453,1157.8599853515625,101.86000061035156,191.35000610351562,1137.0,100.8499984741211,191.63999938964844,1138.5,101.26000213623047,26266200,2237700,27281600
2018-06-05,189.12303161621094,1151.02001953125,99.88349151611328,193.30999755859375,1151.02001953125,102.19000244140625,193.94000244140625,1161.0999755859375,102.33000183105469,192.36000061035156,1147.4599609375,101.52999877929688,193.07000732421875,1154.6600341796875,102.0,21566000,1648200,23514400
2018-06-06,189.7785186767578,1146.949951171875,100.17670440673828,193.97999572753906,1146.949951171875,102.48999786376953,194.0800018310547,1154.7099609375,102.5999984741211,191.9199981689453,1136.3199462890625,101.9000015258789,193.6300048828125,1152.77001953125,102.4800033569336,20933600,1746700,21122900
2018-06-07,189.26980590820312,1134.4200439453125,98.60305786132812,193.4600067138672,1134.4200439453125,100.87999725341797,194.1999969482422,1145.8699951171875,102.69000244140625,192.33999633789062,1126.1199951171875,100.37999725341797,194.13999938964844,1144.5799560546875,102.6500015258789,21347200,1805400,28232200
2018-06-08,187.54791259765625,1132.7099609375,99.33612060546875,191.6999969482422,1132.7099609375,101.62999725341797,192.0,1138.780029296875,101.94999694824219,189.77000427246094,1123.22998046875,100.54000091552734,191.1699981689453,1131.2099609375,101.08999633789062,26656800,1364200,22165100
2018-06-11,187.0880889892578,1140.9000244140625,98.76921844482422,191.22999572753906,1140.9000244140625,101.05000305175781,191.97000122070312,1147.739990234375,101.58999633789062,190.2100067138672,1131.4000244140625,100.66999816894531,191.35000610351562,1132.93994140625,101.01000213623047,18308500,1239800,23490900
2018-06-12,188.11534118652344,1148.18994140625,99.0233383178711,192.27999877929688,1148.18994140625,101.30999755859375,192.61000061035156,1148.75,101.44999694824219,191.14999389648438,1141.02001953125,100.75,191.38999938964844,1141.02001953125,101.0999984741211,16911100,1304600,18325200
2018-06-13,186.56956481933594,1144.22998046875,98.57372283935547,190.6999969482422,1144.22998046875,100.8499984741211,192.8800048828125,1155.6400146484375,102.01000213623047,190.44000244140625,1143.3800048828125,100.55999755859375,192.4199981689453,1152.280029296875,101.72000122070312,21638400,1715100,29492900
2018-06-14,186.6674041748047,1160.1099853515625,99.13086700439453,190.8000030517578,1160.1099853515625,101.41999816894531,191.57000732421875,1165.989990234375,102.02999877929688,190.22000122070312,1150.5999755859375,101.0,191.5500030517578,1152.2099609375,101.6500015258789,21610100,1771100,25691800
2018-06-15,184.74986267089844,1159.27001953125,97.8699722290039,188.83999633789062,1159.27001953125,100.12999725341797,190.16000366210938,1163.9100341796875,101.52999877929688,188.25999450683594,1153.68994140625,100.06999969482422,190.02999877929688,1159.9200439453125,101.51000213623047,61719200,2221900,65738600
2018-06-18,184.65200805664062,1183.5799560546875,98.58350372314453,188.74000549316406,1183.5799560546875,100.86000061035156,189.22000122070312,1184.1300048828125,101.11000061035156,187.1999969482422,1151.0,99.41999816894531,187.8800048828125,1152.68994140625,100.01000213623047,18484900,1651900,23586000
2018-06-19,181.66807556152344,1178.68994140625,98.58350372314453,185.69000244140625,1178.68994140625,100.86000061035156,186.3300018310547,1182.81005859375,101.0,183.4499969482422,1161.6099853515625,99.5,185.13999938964844,1170.1099853515625,99.6500015258789,33578500,2364100,28653100
2018-06-20,182.46054077148438,1184.0699462890625,99.57070922851562,186.5,1184.0699462890625,101.87000274658203,187.1999969482422,1201.489990234375,102.5199966430664,185.72999572753906,1182.030029296875,101.12000274658203,186.35000610351562,1183.300048828125,101.37000274658203,20628700,2584300,26180800
2018-06-21,181.4430694580078,1169.43994140625,98.85718536376953,185.4600067138672,1169.43994140625,101.13999938964844,188.35000610351562,1190.3299560546875,102.45999908447266,184.94000244140625,1163.47998046875,100.87999725341797,187.25,1185.510009765625,102.08000183105469,25711900,2248300,23198200
2018-06-22,180.9147491455078,1169.2900390625,98.14366912841797,184.9199981689453,1169.2900390625,100.41000366210938,186.14999389648438,1175.0,100.7699966430664,184.6999969482422,1159.6500244140625,99.62999725341797,186.1199951171875,1171.489990234375,100.41000366210938,27200400,1711000,38923100
2018-06-25,178.22430419921875,1139.280029296875,96.16925048828125,182.1699981689453,1139.280029296875,98.38999938964844,184.9199981689453,1155.989990234375,100.11000061035156,180.72999572753906,1119.9000244140625,97.30000305175781,183.39999389648438,1155.0,100.0,31663100,2884100,35433300
2018-06-26,180.4353790283203,1132.6199951171875,96.84368133544922,184.42999267578125,1132.6199951171875,99.08000183105469,186.52999877929688,1146.8699951171875,100.08000183105469,182.5399932861328,1129.0,98.75,182.99000549316406,1144.1400146484375,98.81999969482422,24569200,1734400,26897200
2018-06-27,180.1712188720703,1116.93994140625,95.33843994140625,184.16000366210938,1116.93994140625,97.54000091552734,187.27999877929688,1146.2099609375,100.0199966430664,184.02999877929688,1116.699951171875,97.4000015258789,185.22999572753906,1136.0,99.58000183105469,25285300,1726900,31298400
2018-06-28,181.48220825195312,1126.780029296875,96.4038314819336,185.5,1126.780029296875,98.62999725341797,186.2100067138672,1134.0,99.11000061035156,183.8000030517578,1106.0699462890625,97.26000213623047,184.10000610351562,1112.3900146484375,97.37999725341797,17365200,1486300,26650700
2018-06-29,181.10064697265625,1129.18994140625,96.38428497314453,185.11000061035156,1129.18994140625,98.61000061035156,187.19000244140625,1141.3599853515625,99.91000366210938,182.91000366210938,1127.02001953125,98.33000183105469,186.2899932861328,1132.31005859375,98.93000030517578,22737700,1578100,28053200
2018-07-02,183.1258087158203,1142.1099853515625,97.752685546875,187.17999267578125,1142.1099853515625,100.01000213623047,187.3000030517578,1142.989990234375,100.05999755859375,183.4199981689453,1106.5999755859375,98.0,183.82000732421875,1115.3499755859375,98.0999984741211,17731300,1160800,19564500
2018-07-03,179.93641662597656,1116.280029296875,96.81436920166016,183.9199981689453,1116.280029296875,99.05000305175781,187.9499969482422,1149.9100341796875,100.62999725341797,183.5399932861328,1114.4300537109375,98.94000244140625,187.7899932861328,1149.4200439453125,100.4800033569336,13954800,822400,14670300
2018-07-05,181.3843536376953,1141.2900390625,97.50833892822266,185.39999389648438,1141.2900390625,99.76000213623047,186.41000366210938,1144.1400146484375,99.91999816894531,184.27999877929688,1123.1199951171875,99.02999877929688,185.25999450683594,1124.5999755859375,99.5,16604200,1429700,18977400
2018-07-06,183.898681640625,1155.0799560546875,98.87673950195312,187.97000122070312,1155.0799560546875,101.16000366210938,188.42999267578125,1156.199951171875,101.43000030517578,185.1999969482422,1137.239990234375,99.66999816894531,185.4199981689453,1141.77001953125,99.88999938964844,17485200,1091000,19234600
2018-07-09,186.45216369628906,1167.280029296875,99.55115509033203,190.5800018310547,1167.280029296875,101.8499984741211,190.67999267578125,1167.9300537109375,102.25,189.3000030517578,1157.22998046875,101.25,189.5,1160.0,101.6500015258789,19756600,1079200,18212000
2018-07-10,186.2271728515625,1167.1400146484375,99.81507110595703,190.35000610351562,1167.1400146484375,102.12000274658203,191.27999877929688,1173.5,102.51000213623047,190.17999267578125,1162.56005859375,101.86000061035156,190.7100067138672,1169.989990234375,102.0,15939100,1066700,19293100
2018-07-11,183.81063842773438,1171.4599609375,99.67822265625,187.8800048828125,1171.4599609375,101.9800033569336,189.77999877929688,1180.43994140625,102.33999633789062,187.61000061035156,1155.3699951171875,101.0999984741211,188.5,1155.6199951171875,101.1500015258789,18831500,1662600,19644600
2018-07-12,186.8924102783203,1201.260009765625,101.83833312988281,191.02999877929688,1201.260009765625,104.19000244140625,191.41000366210938,1201.989990234375,104.41000366210938,189.30999755859375,1173.0999755859375,102.7300033569336,189.52999877929688,1174.8599853515625,102.7699966430664,18041100,2207400,24335900
2018-07-13,187.18589782714844,1204.4200439453125,103.05036163330078,191.3300018310547,1204.4200439453125,105.43000030517578,191.83999633789062,1210.43994140625,105.5999984741211,190.89999389648438,1195.2900390625,104.08999633789062,191.0800018310547,1202.800048828125,104.37000274658203,12513900,1630600,24635200
2018-07-16,186.7750244140625,1196.510009765625,102.5420913696289,190.91000366210938,1196.510009765625,104.91000366210938,192.64999389648438,1208.7099609375,105.81999969482422,190.4199981689453,1193.4000244140625,104.5199966430664,191.52000427246094,1203.81005859375,105.4000015258789,15043100,1339200,21786900
2018-07-17,187.3032989501953,1213.0799560546875,103.55860900878906,191.4499969482422,1213.0799560546875,105.94999694824219,191.8699951171875,1218.760009765625,106.5,189.1999969482422,1182.0,104.31999969482422,189.75,1182.739990234375,104.61000061035156,15534500,2008100,25901700
2018-07-18,186.2760467529297,1212.9100341796875,102.74735260009766,190.39999389648438,1212.9100341796875,105.12000274658203,191.8000030517578,1221.5899658203125,106.05000305175781,189.92999267578125,1204.56005859375,104.72000122070312,191.77999877929688,1208.530029296875,105.94000244140625,16393400,1947400,29493900
2018-07-19,187.72402954101562,1199.0999755859375,102.0436019897461,191.8800048828125,1199.0999755859375,104.4000015258789,192.5500030517578,1216.47998046875,105.30999755859375,189.69000244140625,1197.72998046875,103.88999938964844,189.69000244140625,1206.6500244140625,104.93000030517578,20286800,1916900,40171600
2018-07-20,187.29356384277344,1197.8800048828125,103.87139892578125,191.44000244140625,1197.8800048828125,106.2699966430664,192.42999267578125,1210.77001953125,108.19999694824219,190.1699981689453,1196.5899658203125,106.08000183105469,191.77999877929688,1199.239990234375,108.08000183105469,20676200,1896900,56004000
2018-07-23,187.4598388671875,1211.0,105.53302764892578,191.61000061035156,1211.0,107.97000122070312,191.9600067138672,1215.0999755859375,108.13999938964844,189.55999755859375,1192.010009765625,106.12999725341797,190.67999267578125,1195.6600341796875,106.30000305175781,15989400,3272300,29707000
2018-07-24,188.8197479248047,1258.1500244140625,105.23002624511719,193.0,1258.1500244140625,107.66000366210938,193.66000366210938,1275.0,108.81999969482422,192.0500030517578,1244.1400146484375,107.26000213623047,192.4499969482422,1271.0,108.56999969482422,18697900,5380000,26316600
2018-07-25,190.600341796875,1275.93994140625,108.3284683227539,194.82000732421875,1275.93994140625,110.83000183105469,194.85000610351562,1278.239990234375,111.1500015258789,192.42999267578125,1249.050048828125,107.5999984741211,193.05999755859375,1252.6199951171875,107.95999908447266,16709900,2555200,30702100
2018-07-26,190.0035400390625,1285.5,107.14578247070312,194.2100067138672,1285.5,109.62000274658203,195.9600067138672,1287.4000244140625,111.0,193.61000061035156,1263.0,109.5,194.61000061035156,1267.1800537109375,110.73999786376953,19076000,2734300,31372100
2018-07-27,186.84352111816406,1252.8900146484375,105.24956512451172,190.97999572753906,1252.8900146484375,107.68000030517578,195.19000244140625,1291.43994140625,110.18000030517578,190.10000610351562,1244.489990234375,106.13999938964844,194.99000549316406,1289.1199951171875,110.18000030517578,24024000,2418100,37005300
2018-07-30,185.7966766357422,1230.0400390625,102.99171447753906,189.91000366210938,1230.0400390625,105.37000274658203,192.1999969482422,1252.8900146484375,107.52999877929688,189.07000732421875,1224.1700439453125,104.76000213623047,191.89999389648438,1245.050048828125,107.19000244140625,21029500,2194800,34668300
2018-07-31,186.16842651367188,1227.219970703125,103.68568420410156,190.2899932861328,1227.219970703125,106.08000183105469,192.13999938964844,1241.2099609375,106.72000122070312,189.33999633789062,1216.18994140625,105.37999725341797,190.3000030517578,1231.7099609375,106.48999786376953,39373000,1969100,27655200
2018-08-01,197.13565063476562,1232.989990234375,103.88115692138672,201.5,1232.989990234375,106.27999877929688,201.75999450683594,1245.9000244140625,106.44999694824219,197.30999755859375,1224.93994140625,105.41999816894531,199.1300048828125,1239.1099853515625,106.02999877929688,67935700,1849700,23628700
2018-08-02,202.8980712890625,1241.1300048828125,105.14205932617188,207.38999938964844,1241.1300048828125,107.56999969482422,208.3800048828125,1244.4100341796875,108.08999633789062,200.35000610351562,1218.06005859375,104.83999633789062,200.5800018310547,1218.5,105.4000015258789,62404000,1735200,26104300
2018-08-03,203.4850616455078,1238.1600341796875,105.60144805908203,207.99000549316406,1238.1600341796875,108.04000091552734,208.74000549316406,1246.52001953125,108.05000305175781,205.47999572753906,1229.4200439453125,106.81999969482422,207.02999877929688,1245.1800537109375,107.80000305175781,33447400,1063200,18659600
2018-08-06,204.5416717529297,1237.6700439453125,105.68940734863281,209.07000732421875,1237.6700439453125,108.12999725341797,209.25,1242.4599609375,108.41999816894531,207.07000732421875,1230.530029296875,107.55999755859375,208.0,1241.6099853515625,108.12000274658203,25425400,1105700,20265900
2018-08-07,202.62413024902344,1255.8399658203125,106.4224853515625,207.11000061035156,1255.8399658203125,108.87999725341797,209.5,1266.0799560546875,109.0999984741211,206.75999450683594,1251.800048828125,108.16999816894531,209.32000732421875,1252.010009765625,108.55999755859375,25587400,2125300,16080200
2018-08-08,202.76112365722656,1261.3299560546875,107.01872253417969,207.25,1261.3299560546875,109.48999786376953,207.80999755859375,1271.719970703125,109.75,204.52000427246094,1252.1199951171875,108.76000213623047,206.0500030517578,1256.719970703125,109.33000183105469,22525500,1717200,15487500
2018-08-09,204.35580444335938,1264.4599609375,107.19464874267578,208.8800048828125,1264.4599609375,109.66999816894531,209.77999877929688,1271.9599609375,110.16000366210938,207.1999969482422,1260.0999755859375,109.5999984741211,209.52999877929688,1262.72998046875,109.70999908447266,23492600,1366300,13677200
2018-08-10,203.74710083007812,1252.510009765625,106.5397720336914,207.52999877929688,1252.510009765625,109.0,209.10000610351562,1261.199951171875,109.69000244140625,206.6699981689453,1247.1600341796875,108.37999725341797,207.36000061035156,1259.1800537109375,109.41999816894531,24611200,1330100,18183700
2018-08-13,205.0626678466797,1248.6400146484375,105.76761627197266,208.8699951171875,1248.6400146484375,108.20999908447266,210.9499969482422,1265.969970703125,109.58000183105469,207.6999969482422,1247.030029296875,108.0999984741211,209.30999755859375,1251.199951171875,109.23999786376953,25890900,1375000,18472500
2018-08-14,205.92666625976562,1258.1400146484375,107.08712768554688,209.75,1258.1400146484375,109.55999755859375,210.55999755859375,1260.5899658203125,109.75,208.25999450683594,1239.5400390625,108.04000091552734,210.16000366210938,1252.5,108.55999755859375,20748000,1404000,16788300
2018-08-15,206.40771484375,1232.219970703125,105.63497924804688,210.24000549316406,1232.219970703125,107.66000366210938,210.74000549316406,1251.97998046875,108.98999786376953,208.3300018310547,1226.239990234375,106.81999969482422,209.22000122070312,1244.280029296875,108.48999786376953,28807600,1852600,29982800
2018-08-16,209.43157958984375,1224.06005859375,105.61536407470703,213.32000732421875,1224.06005859375,107.63999938964844,213.80999755859375,1243.699951171875,108.86000061035156,211.47000122070312,1219.6300048828125,107.30000305175781,211.75,1241.989990234375,108.30000305175781,28500400,1608800,21384300
2018-08-17,213.6138916015625,1215.8499755859375,105.55648803710938,217.5800018310547,1215.8499755859375,107.58000183105469,217.9499969482422,1226.949951171875,107.9000015258789,213.16000366210938,1204.0,106.69000244140625,213.44000244140625,1222.0400390625,107.36000061035156,35427000,1654600,18061500
2018-08-20,211.53256225585938,1221.949951171875,104.8598403930664,215.4600067138672,1221.949951171875,106.87000274658203,219.17999267578125,1225.9100341796875,107.9000015258789,215.11000061035156,1208.699951171875,106.4800033569336,218.10000610351562,1220.6600341796875,107.51000213623047,30287700,1110900,17914200
2018-08-21,211.12020874023438,1217.4100341796875,103.98657989501953,215.0399932861328,1217.4100341796875,105.9800033569336,217.19000244140625,1232.760009765625,107.3499984741211,214.02999877929688,1215.030029296875,105.8499984741211,216.8000030517578,1223.02001953125,106.91999816894531,26159800,1154100,22881900
2018-08-22,211.13003540039062,1221.75,105.04625701904297,215.0500030517578,1221.75,107.05999755859375,216.36000061035156,1226.530029296875,107.33999633789062,213.83999633789062,1213.219970703125,105.77999877929688,214.10000610351562,1214.219970703125,105.8499984741211,19018100,1114800,18000600
2018-08-23,211.56201171875,1221.1600341796875,105.53684997558594,215.49000549316406,1221.1600341796875,107.55999755859375,217.0500030517578,1235.1700439453125,108.18000030517578,214.60000610351562,1219.3499755859375,106.87000274658203,214.64999389648438,1219.8800048828125,107.1500015258789,18883200,1233300,18167700
2018-08-24,212.2198028564453,1236.75,106.3610610961914,216.16000366210938,1236.75,108.4000015258789,216.89999389648438,1237.4000244140625,108.55999755859375,215.11000061035156,1221.4200439453125,107.55999755859375,216.60000610351562,1226.0,107.66999816894531,18476400,1222700,17234000
2018-08-27,213.96734619140625,1256.27001953125,107.53848266601562,217.94000244140625,1256.27001953125,109.5999984741211,218.74000549316406,1257.8699951171875,109.63999938964844,216.3300018310547,1240.6800537109375,108.51000213623047,217.14999389648438,1244.1400146484375,109.2699966430664,20525100,1429000,19662300
2018-08-28,215.6952667236328,1245.8599853515625,108.18606567382812,219.6999969482422,1245.8599853515625,110.26000213623047,220.5399932861328,1256.56005859375,110.5,218.9199981689453,1242.969970703125,109.79000091552734,219.00999450683594,1255.9000244140625,109.94000244140625,22776800,1366500,19151500
2018-08-29,218.9154815673828,1264.6500244140625,109.9129638671875,222.97999572753906,1264.6500244140625,112.0199966430664,223.49000549316406,1267.1700439453125,112.02999877929688,219.41000366210938,1252.800048828125,110.2699966430664,220.14999389648438,1255.0,110.44999694824219,27254800,1846300,20818000
2018-08-30,220.9281005859375,1254.43994140625,109.84428405761719,225.02999877929688,1254.43994140625,111.94999694824219,228.25999450683594,1269.489990234375,112.61000061035156,222.39999389648438,1247.2099609375,111.44000244140625,223.25,1263.4000244140625,111.66999816894531,48793800,1505200,22798700
2018-08-31,223.480712890625,1231.800048828125,110.21713256835938,227.6300048828125,1231.800048828125,112.33000183105469,228.8699951171875,1252.550048828125,112.77999877929688,226.0,1225.75,111.5199966430664,226.50999450683594,1252.2099609375,111.69000244140625,43340100,2115400,23222700
2018-09-04,224.19741821289062,1211.31005859375,109.60879516601562,228.36000061035156,1211.31005859375,111.70999908447266,229.17999267578125,1227.8699951171875,111.95999908447266,226.6300048828125,1206.56005859375,110.22000122070312,228.41000366210938,1222.52001953125,110.8499984741211,27390100,2072900,22634600
2018-09-05,222.73458862304688,1199.0999755859375,106.4493637084961,226.8699951171875,1199.0999755859375,108.48999786376953,229.6699981689453,1214.8699951171875,111.41999816894531,225.10000610351562,1175.3399658203125,108.0999984741211,228.99000549316406,1209.219970703125,111.01000213623047,33333000,2699400,32872400
2018-09-06,219.03330993652344,1183.989990234375,106.69466400146484,223.10000610351562,1183.989990234375,108.73999786376953,227.35000610351562,1198.989990234375,108.98999786376953,221.3000030517578,1163.6099853515625,107.51000213623047,226.22999572753906,1198.5699462890625,108.25,34290000,2342700,23477600
2018-09-07,217.26611328125,1177.5899658203125,106.17463684082031,221.3000030517578,1177.5899658203125,108.20999908447266,225.3699951171875,1188.550048828125,108.72000122070312,220.7100067138672,1169.27001953125,107.2300033569336,221.85000610351562,1172.0,108.2300033569336,37619800,1632900,22498600
2018-09-10,214.35023498535156,1175.06005859375,107.32261657714844,218.3300018310547,1175.06005859375,109.37999725341797,221.85000610351562,1186.6600341796875,109.63999938964844,216.47000122070312,1170.6099853515625,108.36000061035156,220.9499969482422,1184.199951171875,108.83999633789062,39516500,1383500,20727900
2018-09-11,219.76963806152344,1189.989990234375,109.14764404296875,223.85000610351562,1189.989990234375,111.23999786376953,224.3000030517578,1190.93994140625,111.58999633789062,216.55999755859375,1165.949951171875,108.88999938964844,218.00999450683594,1171.0999755859375,108.9000015258789,35749000,1462700,24301800
2018-09-12,217.04029846191406,1171.5999755859375,109.60879516601562,221.07000732421875,1171.5999755859375,111.70999908447266,225.0,1190.68994140625,111.8499984741211,219.83999633789062,1166.1600341796875,110.51000213623047,224.94000244140625,1182.0,111.43000030517578,49278700,1785800,18891100
